record_id,clip_index,label,seq_len
1244_data_0_775.pkl,775,2,15000
1244_data_0_776.pkl,776,2,15000
1244_data_0_777.pkl,777,2,15000
1244_data_0_778.pkl,778,4,15000
1244_data_0_779.pkl,779,4,15000
1244_data_0_780.pkl,780,4,15000
1244_data_0_781.pkl,781,4,15000
1244_data_0_782.pkl,782,4,15000
1244_data_0_783.pkl,783,4,15000
1244_data_0_784.pkl,784,4,15000
1244_data_0_785.pkl,785,4,15000
1244_data_0_786.pkl,786,4,15000
1244_data_0_787.pkl,787,4,15000
1244_data_0_788.pkl,788,4,15000
1244_data_0_789.pkl,789,4,15000
1244_data_0_790.pkl,790,4,15000
1244_data_0_791.pkl,791,4,15000
1244_data_0_792.pkl,792,4,15000
1244_data_0_793.pkl,793,4,15000
1244_data_0_794.pkl,794,4,15000
1244_data_0_795.pkl,795,4,15000
1244_data_0_796.pkl,796,4,15000
1244_data_0_797.pkl,797,4,15000
1244_data_0_798.pkl,798,4,15000
1244_data_0_799.pkl,799,4,15000
1244_data_0_800.pkl,800,4,15000
1244_data_0_801.pkl,801,0,15000
1244_data_0_802.pkl,802,4,15000
1244_data_0_803.pkl,803,4,15000
1244_data_0_804.pkl,804,4,15000
1244_data_0_805.pkl,805,4,15000
1244_data_0_806.pkl,806,4,15000
1244_data_0_807.pkl,807,4,15000
1244_data_0_808.pkl,808,4,15000
1244_data_0_809.pkl,809,4,15000
1244_data_0_810.pkl,810,4,15000
1244_data_0_811.pkl,811,4,15000
1244_data_0_812.pkl,812,4,15000
1244_data_0_813.pkl,813,4,15000
1244_data_0_814.pkl,814,4,15000
1244_data_0_815.pkl,815,4,15000
1244_data_0_816.pkl,816,4,15000
1244_data_0_817.pkl,817,4,15000
1244_data_0_818.pkl,818,4,15000
1244_data_0_819.pkl,819,4,15000
1244_data_0_820.pkl,820,4,15000
1244_data_0_821.pkl,821,4,15000
1244_data_0_822.pkl,822,4,15000
1244_data_0_823.pkl,823,4,15000
1244_data_0_824.pkl,824,4,15000
1244_data_0_825.pkl,825,0,15000
1244_data_0_826.pkl,826,4,15000
1244_data_0_827.pkl,827,4,15000
1244_data_0_828.pkl,828,4,15000
1244_data_0_829.pkl,829,4,15000
1244_data_0_830.pkl,830,4,15000
1244_data_0_831.pkl,831,4,15000
1244_data_0_832.pkl,832,4,15000
1244_data_0_833.pkl,833,4,15000
1244_data_0_834.pkl,834,4,15000
1244_data_0_835.pkl,835,4,15000
1244_data_0_836.pkl,836,4,15000
1244_data_0_837.pkl,837,4,15000
1244_data_0_838.pkl,838,4,15000
1244_data_0_839.pkl,839,4,15000
1244_data_0_840.pkl,840,4,15000
1244_data_0_841.pkl,841,4,15000
1244_data_0_842.pkl,842,4,15000
1244_data_0_843.pkl,843,4,15000
1244_data_0_844.pkl,844,4,15000
1244_data_0_845.pkl,845,4,15000
1244_data_0_846.pkl,846,4,15000
1244_data_0_847.pkl,847,4,15000
1244_data_0_848.pkl,848,4,15000
1244_data_0_849.pkl,849,4,15000
1244_data_0_850.pkl,850,4,15000
1244_data_0_851.pkl,851,4,15000
1244_data_0_852.pkl,852,4,15000
1244_data_0_853.pkl,853,4,15000
1244_data_0_854.pkl,854,4,15000
1244_data_0_855.pkl,855,4,15000
1244_data_0_856.pkl,856,4,15000
1244_data_0_857.pkl,857,4,15000
1244_data_0_858.pkl,858,4,15000
1244_data_0_859.pkl,859,4,15000
1244_data_0_860.pkl,860,0,15000
1244_data_0_861.pkl,861,0,15000
1244_data_0_862.pkl,862,0,15000
1244_data_0_863.pkl,863,0,15000
1244_data_0_864.pkl,864,0,15000
1244_data_0_865.pkl,865,0,15000
1244_data_0_866.pkl,866,0,15000
1244_data_0_867.pkl,867,0,15000
1244_data_0_868.pkl,868,0,15000
1244_data_0_869.pkl,869,0,15000
1244_data_0_870.pkl,870,0,15000
1244_data_0_871.pkl,871,0,15000
1244_data_0_872.pkl,872,0,15000
1244_data_0_873.pkl,873,0,15000
1244_data_0_874.pkl,874,0,15000
1244_data_0_875.pkl,875,0,15000
1244_data_0_876.pkl,876,0,15000
1244_data_0_877.pkl,877,0,15000
1244_data_0_878.pkl,878,0,15000
1244_data_0_879.pkl,879,0,15000
1244_data_0_880.pkl,880,0,15000
1244_data_0_881.pkl,881,0,15000
1244_data_0_882.pkl,882,1,15000
1244_data_0_883.pkl,883,1,15000
1244_data_0_884.pkl,884,0,15000
1244_data_0_885.pkl,885,0,15000
1244_data_0_886.pkl,886,1,15000
1244_data_0_887.pkl,887,0,15000
1244_data_0_888.pkl,888,0,15000
1244_data_0_889.pkl,889,1,15000
1244_data_0_890.pkl,890,0,15000
1244_data_0_891.pkl,891,0,15000
1244_data_0_892.pkl,892,1,15000
1244_data_0_893.pkl,893,1,15000
1244_data_0_894.pkl,894,1,15000
1244_data_0_895.pkl,895,1,15000
1244_data_0_896.pkl,896,1,15000
1244_data_0_897.pkl,897,2,15000
1244_data_0_898.pkl,898,2,15000
1244_data_0_899.pkl,899,2,15000
1244_data_0_900.pkl,900,2,15000
1244_data_0_901.pkl,901,2,15000
1244_data_0_902.pkl,902,2,15000
1244_data_0_903.pkl,903,2,15000
1244_data_0_904.pkl,904,2,15000
1244_data_0_905.pkl,905,2,15000
1244_data_0_906.pkl,906,2,15000
1244_data_0_907.pkl,907,2,15000
1244_data_0_908.pkl,908,2,15000
1244_data_0_909.pkl,909,1,15000
1244_data_0_910.pkl,910,2,15000
1244_data_0_911.pkl,911,2,15000
1244_data_0_912.pkl,912,2,15000
1244_data_0_913.pkl,913,2,15000
1244_data_0_914.pkl,914,2,15000
1244_data_0_915.pkl,915,2,15000
1244_data_0_916.pkl,916,2,15000
1244_data_0_917.pkl,917,2,15000
1244_data_0_918.pkl,918,2,15000
1244_data_0_919.pkl,919,2,15000
1244_data_0_920.pkl,920,2,15000
1244_data_0_921.pkl,921,2,15000
1244_data_0_922.pkl,922,2,15000
1244_data_0_923.pkl,923,2,15000
1244_data_0_924.pkl,924,1,15000
1244_data_0_925.pkl,925,2,15000
1244_data_0_926.pkl,926,2,15000
1244_data_0_927.pkl,927,0,15000
1244_data_0_928.pkl,928,0,15000
1244_data_0_929.pkl,929,0,15000
1244_data_0_930.pkl,930,0,15000
1244_data_0_931.pkl,931,0,15000
1244_data_0_932.pkl,932,0,15000
1244_data_0_933.pkl,933,0,15000
1244_data_0_934.pkl,934,0,15000
1244_data_0_935.pkl,935,0,15000
1244_data_0_936.pkl,936,0,15000
1244_data_0_937.pkl,937,0,15000
1244_data_0_938.pkl,938,0,15000
1244_data_0_939.pkl,939,0,15000
1244_data_0_940.pkl,940,0,15000
1244_data_0_941.pkl,941,0,15000
1244_data_0_942.pkl,942,0,15000
1244_data_0_943.pkl,943,0,15000
1244_data_0_944.pkl,944,0,15000
1244_data_0_945.pkl,945,0,15000
1244_data_0_946.pkl,946,0,15000
1244_data_0_947.pkl,947,0,15000
1244_data_0_948.pkl,948,1,15000
1244_data_0_949.pkl,949,0,15000
1244_data_0_950.pkl,950,1,15000
1244_data_0_951.pkl,951,1,15000
1244_data_0_952.pkl,952,1,15000
1244_data_0_953.pkl,953,1,15000
1244_data_0_954.pkl,954,1,15000
1244_data_0_955.pkl,955,1,15000
1244_data_0_956.pkl,956,1,15000
1244_data_0_957.pkl,957,2,15000
1244_data_0_958.pkl,958,1,15000
1244_data_0_959.pkl,959,1,15000
1244_data_0_960.pkl,960,1,15000
1180_data_0_0.pkl,0,0,15000
1180_data_0_1.pkl,1,0,15000
1180_data_0_2.pkl,2,0,15000
1180_data_0_3.pkl,3,0,15000
1180_data_0_4.pkl,4,0,15000
1180_data_0_5.pkl,5,0,15000
1180_data_0_6.pkl,6,0,15000
1180_data_0_7.pkl,7,0,15000
1180_data_0_8.pkl,8,0,15000
1180_data_0_9.pkl,9,0,15000
1180_data_0_10.pkl,10,0,15000
1180_data_0_11.pkl,11,0,15000
1180_data_0_12.pkl,12,0,15000
1180_data_0_13.pkl,13,0,15000
1180_data_0_14.pkl,14,0,15000
1180_data_0_15.pkl,15,0,15000
1180_data_0_16.pkl,16,0,15000
1180_data_0_17.pkl,17,0,15000
1180_data_0_18.pkl,18,0,15000
1180_data_0_19.pkl,19,0,15000
1180_data_0_20.pkl,20,0,15000
1180_data_0_21.pkl,21,0,15000
1180_data_0_22.pkl,22,0,15000
1180_data_0_23.pkl,23,0,15000
1180_data_0_24.pkl,24,0,15000
1180_data_0_25.pkl,25,0,15000
1180_data_0_26.pkl,26,0,15000
1180_data_0_27.pkl,27,0,15000
1180_data_0_28.pkl,28,0,15000
1180_data_0_29.pkl,29,0,15000
1180_data_0_30.pkl,30,0,15000
1180_data_0_31.pkl,31,0,15000
1180_data_0_32.pkl,32,0,15000
1180_data_0_33.pkl,33,0,15000
1180_data_0_34.pkl,34,0,15000
1180_data_0_35.pkl,35,0,15000
1180_data_0_36.pkl,36,0,15000
1180_data_0_37.pkl,37,0,15000
1180_data_0_38.pkl,38,0,15000
1180_data_0_39.pkl,39,0,15000
1180_data_0_40.pkl,40,0,15000
1180_data_0_41.pkl,41,0,15000
1180_data_0_42.pkl,42,1,15000
1180_data_0_43.pkl,43,1,15000
1180_data_0_44.pkl,44,0,15000
1180_data_0_45.pkl,45,0,15000
1180_data_0_46.pkl,46,1,15000
1180_data_0_47.pkl,47,1,15000
1180_data_0_48.pkl,48,1,15000
1180_data_0_49.pkl,49,1,15000
1180_data_0_50.pkl,50,1,15000
1180_data_0_51.pkl,51,1,15000
1180_data_0_52.pkl,52,1,15000
1180_data_0_53.pkl,53,1,15000
1180_data_0_54.pkl,54,2,15000
1180_data_0_55.pkl,55,2,15000
1180_data_0_56.pkl,56,2,15000
1180_data_0_57.pkl,57,2,15000
1180_data_0_58.pkl,58,2,15000
1180_data_0_59.pkl,59,1,15000
1180_data_0_60.pkl,60,2,15000
1180_data_0_61.pkl,61,2,15000
1180_data_0_62.pkl,62,2,15000
1180_data_0_63.pkl,63,2,15000
1180_data_0_64.pkl,64,2,15000
1180_data_0_65.pkl,65,2,15000
1180_data_0_66.pkl,66,2,15000
1180_data_0_67.pkl,67,2,15000
1180_data_0_68.pkl,68,2,15000
1180_data_0_69.pkl,69,2,15000
1180_data_0_70.pkl,70,2,15000
1180_data_0_71.pkl,71,2,15000
1180_data_0_72.pkl,72,2,15000
1180_data_0_73.pkl,73,2,15000
1180_data_0_74.pkl,74,2,15000
1180_data_0_75.pkl,75,2,15000
1180_data_0_76.pkl,76,2,15000
1180_data_0_77.pkl,77,2,15000
1180_data_0_78.pkl,78,3,15000
1180_data_0_79.pkl,79,3,15000
1180_data_0_80.pkl,80,3,15000
1180_data_0_81.pkl,81,3,15000
1180_data_0_82.pkl,82,3,15000
1180_data_0_83.pkl,83,3,15000
1180_data_0_84.pkl,84,3,15000
1180_data_0_85.pkl,85,3,15000
1180_data_0_86.pkl,86,3,15000
1180_data_0_87.pkl,87,3,15000
1180_data_0_88.pkl,88,3,15000
1180_data_0_89.pkl,89,3,15000
1180_data_0_90.pkl,90,3,15000
1180_data_0_91.pkl,91,3,15000
1180_data_0_92.pkl,92,3,15000
1180_data_0_93.pkl,93,3,15000
1180_data_0_94.pkl,94,3,15000
1180_data_0_95.pkl,95,3,15000
1180_data_0_96.pkl,96,3,15000
1180_data_0_97.pkl,97,3,15000
1180_data_0_98.pkl,98,3,15000
1180_data_0_99.pkl,99,3,15000
1180_data_0_100.pkl,100,3,15000
1180_data_0_101.pkl,101,3,15000
1180_data_0_102.pkl,102,3,15000
1180_data_0_103.pkl,103,2,15000
1180_data_0_104.pkl,104,2,15000
1180_data_0_105.pkl,105,2,15000
1180_data_0_106.pkl,106,2,15000
1180_data_0_107.pkl,107,2,15000
1180_data_0_108.pkl,108,2,15000
1180_data_0_109.pkl,109,2,15000
1180_data_0_110.pkl,110,2,15000
1180_data_0_111.pkl,111,2,15000
1180_data_0_112.pkl,112,2,15000
1180_data_0_113.pkl,113,2,15000
1180_data_0_114.pkl,114,2,15000
1180_data_0_115.pkl,115,2,15000
1180_data_0_116.pkl,116,3,15000
1180_data_0_117.pkl,117,3,15000
1180_data_0_118.pkl,118,3,15000
1180_data_0_119.pkl,119,3,15000
1180_data_0_120.pkl,120,3,15000
1180_data_0_121.pkl,121,3,15000
1180_data_0_122.pkl,122,3,15000
1180_data_0_123.pkl,123,3,15000
1180_data_0_124.pkl,124,2,15000
1180_data_0_125.pkl,125,2,15000
1180_data_0_126.pkl,126,2,15000
1180_data_0_127.pkl,127,1,15000
1180_data_0_128.pkl,128,2,15000
1180_data_0_129.pkl,129,2,15000
1180_data_0_130.pkl,130,2,15000
1180_data_0_131.pkl,131,2,15000
1180_data_0_132.pkl,132,2,15000
1180_data_0_133.pkl,133,2,15000
1180_data_0_134.pkl,134,2,15000
1180_data_0_135.pkl,135,2,15000
1180_data_0_136.pkl,136,2,15000
1180_data_0_137.pkl,137,2,15000
1180_data_0_138.pkl,138,2,15000
1180_data_0_139.pkl,139,2,15000
1180_data_0_140.pkl,140,2,15000
1180_data_0_141.pkl,141,2,15000
1180_data_0_142.pkl,142,2,15000
1180_data_0_143.pkl,143,2,15000
1180_data_0_144.pkl,144,2,15000
1180_data_0_145.pkl,145,2,15000
1180_data_0_146.pkl,146,2,15000
1180_data_0_147.pkl,147,2,15000
1180_data_0_148.pkl,148,2,15000
1180_data_0_149.pkl,149,2,15000
1180_data_0_150.pkl,150,2,15000
1180_data_0_151.pkl,151,2,15000
1180_data_0_152.pkl,152,2,15000
1180_data_0_153.pkl,153,2,15000
1180_data_0_154.pkl,154,2,15000
1180_data_0_155.pkl,155,2,15000
1180_data_0_156.pkl,156,4,15000
1180_data_0_157.pkl,157,4,15000
1180_data_0_158.pkl,158,4,15000
1180_data_0_159.pkl,159,4,15000
1180_data_0_160.pkl,160,4,15000
1180_data_0_161.pkl,161,4,15000
1180_data_0_162.pkl,162,4,15000
1180_data_0_163.pkl,163,4,15000
1180_data_0_164.pkl,164,4,15000
1180_data_0_165.pkl,165,4,15000
1180_data_0_166.pkl,166,4,15000
1180_data_0_167.pkl,167,4,15000
1180_data_0_168.pkl,168,4,15000
1180_data_0_169.pkl,169,4,15000
1180_data_0_170.pkl,170,4,15000
1180_data_0_171.pkl,171,4,15000
1180_data_0_172.pkl,172,4,15000
1180_data_0_173.pkl,173,4,15000
1180_data_0_174.pkl,174,4,15000
1180_data_0_175.pkl,175,4,15000
1180_data_0_176.pkl,176,0,15000
1180_data_0_177.pkl,177,4,15000
1180_data_0_178.pkl,178,0,15000
1180_data_0_179.pkl,179,0,15000
1180_data_0_180.pkl,180,0,15000
1180_data_0_181.pkl,181,1,15000
1180_data_0_182.pkl,182,1,15000
1180_data_0_183.pkl,183,1,15000
1180_data_0_184.pkl,184,2,15000
1180_data_0_185.pkl,185,1,15000
1180_data_0_186.pkl,186,1,15000
1180_data_0_187.pkl,187,1,15000
1180_data_0_188.pkl,188,2,15000
1180_data_0_189.pkl,189,2,15000
1180_data_0_190.pkl,190,2,15000
1180_data_0_191.pkl,191,0,15000
1180_data_0_192.pkl,192,1,15000
1180_data_0_193.pkl,193,2,15000
1180_data_0_194.pkl,194,0,15000
1180_data_0_195.pkl,195,1,15000
1180_data_0_196.pkl,196,2,15000
1180_data_0_197.pkl,197,2,15000
1180_data_0_198.pkl,198,1,15000
1180_data_0_199.pkl,199,2,15000
1180_data_0_200.pkl,200,0,15000
1180_data_0_201.pkl,201,1,15000
1180_data_0_202.pkl,202,2,15000
1180_data_0_203.pkl,203,2,15000
1180_data_0_204.pkl,204,2,15000
1180_data_0_205.pkl,205,2,15000
1180_data_0_206.pkl,206,2,15000
1180_data_0_207.pkl,207,1,15000
1180_data_0_208.pkl,208,2,15000
1180_data_0_209.pkl,209,2,15000
1180_data_0_210.pkl,210,1,15000
1180_data_0_211.pkl,211,2,15000
1180_data_0_212.pkl,212,1,15000
1180_data_0_213.pkl,213,2,15000
1180_data_0_214.pkl,214,2,15000
1180_data_0_215.pkl,215,2,15000
1180_data_0_216.pkl,216,2,15000
1180_data_0_217.pkl,217,1,15000
1180_data_0_218.pkl,218,2,15000
1180_data_0_219.pkl,219,2,15000
1180_data_0_220.pkl,220,2,15000
1180_data_0_221.pkl,221,2,15000
1180_data_0_222.pkl,222,2,15000
1180_data_0_223.pkl,223,2,15000
1180_data_0_224.pkl,224,2,15000
1180_data_0_225.pkl,225,2,15000
1180_data_0_226.pkl,226,2,15000
1180_data_0_227.pkl,227,2,15000
1180_data_0_228.pkl,228,2,15000
1180_data_0_229.pkl,229,2,15000
1180_data_0_230.pkl,230,2,15000
1180_data_0_231.pkl,231,2,15000
1180_data_0_232.pkl,232,2,15000
1180_data_0_233.pkl,233,2,15000
1180_data_0_234.pkl,234,2,15000
1180_data_0_235.pkl,235,2,15000
1180_data_0_236.pkl,236,2,15000
1180_data_0_237.pkl,237,2,15000
1180_data_0_238.pkl,238,2,15000
1180_data_0_239.pkl,239,2,15000
1180_data_0_240.pkl,240,2,15000
1180_data_0_241.pkl,241,2,15000
1180_data_0_242.pkl,242,2,15000
1180_data_0_243.pkl,243,2,15000
1180_data_0_244.pkl,244,2,15000
1180_data_0_245.pkl,245,1,15000
1180_data_0_246.pkl,246,2,15000
1180_data_0_247.pkl,247,2,15000
1180_data_0_248.pkl,248,2,15000
1180_data_0_249.pkl,249,2,15000
1180_data_0_250.pkl,250,2,15000
1180_data_0_251.pkl,251,2,15000
1180_data_0_252.pkl,252,2,15000
1180_data_0_253.pkl,253,0,15000
1180_data_0_254.pkl,254,1,15000
1180_data_0_255.pkl,255,2,15000
1180_data_0_256.pkl,256,2,15000
1180_data_0_257.pkl,257,2,15000
1180_data_0_258.pkl,258,2,15000
1180_data_0_259.pkl,259,2,15000
1180_data_0_260.pkl,260,2,15000
1180_data_0_261.pkl,261,2,15000
1180_data_0_262.pkl,262,1,15000
1180_data_0_263.pkl,263,2,15000
1180_data_0_264.pkl,264,2,15000
1180_data_0_265.pkl,265,2,15000
1180_data_0_266.pkl,266,2,15000
1180_data_0_267.pkl,267,2,15000
1180_data_0_268.pkl,268,2,15000
1180_data_0_269.pkl,269,3,15000
1180_data_0_270.pkl,270,2,15000
1180_data_0_271.pkl,271,3,15000
1180_data_0_272.pkl,272,3,15000
1180_data_0_273.pkl,273,3,15000
1180_data_0_274.pkl,274,3,15000
1180_data_0_275.pkl,275,3,15000
1180_data_0_276.pkl,276,3,15000
1180_data_0_277.pkl,277,3,15000
1180_data_0_278.pkl,278,2,15000
1180_data_0_279.pkl,279,2,15000
1180_data_0_280.pkl,280,2,15000
1180_data_0_281.pkl,281,2,15000
1180_data_0_282.pkl,282,3,15000
1180_data_0_283.pkl,283,3,15000
1180_data_0_284.pkl,284,3,15000
1180_data_0_285.pkl,285,3,15000
1180_data_0_286.pkl,286,3,15000
1180_data_0_287.pkl,287,3,15000
1180_data_0_288.pkl,288,3,15000
1180_data_0_289.pkl,289,3,15000
1180_data_0_290.pkl,290,3,15000
1180_data_0_291.pkl,291,3,15000
1180_data_0_292.pkl,292,3,15000
1180_data_0_293.pkl,293,3,15000
1180_data_0_294.pkl,294,3,15000
1180_data_0_295.pkl,295,3,15000
1180_data_0_296.pkl,296,3,15000
1180_data_0_297.pkl,297,3,15000
1180_data_0_298.pkl,298,3,15000
1180_data_0_299.pkl,299,3,15000
1180_data_0_300.pkl,300,3,15000
1180_data_0_301.pkl,301,3,15000
1180_data_0_302.pkl,302,3,15000
1180_data_0_303.pkl,303,3,15000
1180_data_0_304.pkl,304,3,15000
1180_data_0_305.pkl,305,3,15000
1180_data_0_306.pkl,306,3,15000
1180_data_0_307.pkl,307,3,15000
1180_data_0_308.pkl,308,3,15000
1180_data_0_309.pkl,309,2,15000
1180_data_0_310.pkl,310,4,15000
1180_data_0_311.pkl,311,4,15000
1180_data_0_312.pkl,312,4,15000
1180_data_0_313.pkl,313,4,15000
1180_data_0_314.pkl,314,4,15000
1180_data_0_315.pkl,315,4,15000
1180_data_0_316.pkl,316,4,15000
1180_data_0_317.pkl,317,4,15000
1180_data_0_318.pkl,318,4,15000
1180_data_0_319.pkl,319,4,15000
1180_data_0_320.pkl,320,4,15000
1180_data_0_321.pkl,321,4,15000
1180_data_0_322.pkl,322,4,15000
1180_data_0_323.pkl,323,4,15000
1180_data_0_324.pkl,324,4,15000
1180_data_0_325.pkl,325,4,15000
1180_data_0_326.pkl,326,0,15000
1180_data_0_327.pkl,327,4,15000
1180_data_0_328.pkl,328,4,15000
1180_data_0_329.pkl,329,4,15000
1180_data_0_330.pkl,330,4,15000
1180_data_0_331.pkl,331,4,15000
1180_data_0_332.pkl,332,0,15000
1180_data_0_333.pkl,333,4,15000
1180_data_0_334.pkl,334,4,15000
1180_data_0_335.pkl,335,4,15000
1180_data_0_336.pkl,336,4,15000
1180_data_0_337.pkl,337,4,15000
1180_data_0_338.pkl,338,0,15000
1180_data_0_339.pkl,339,0,15000
1180_data_0_340.pkl,340,4,15000
1180_data_0_341.pkl,341,4,15000
1180_data_0_342.pkl,342,0,15000
1180_data_0_343.pkl,343,0,15000
1180_data_0_344.pkl,344,4,15000
1180_data_0_345.pkl,345,0,15000
1180_data_0_346.pkl,346,4,15000
1180_data_0_347.pkl,347,4,15000
1180_data_0_348.pkl,348,4,15000
1180_data_0_349.pkl,349,4,15000
1180_data_0_350.pkl,350,4,15000
1180_data_0_351.pkl,351,4,15000
1180_data_0_352.pkl,352,0,15000
1180_data_0_353.pkl,353,4,15000
1180_data_0_354.pkl,354,4,15000
1180_data_0_355.pkl,355,4,15000
1180_data_0_356.pkl,356,4,15000
1180_data_0_357.pkl,357,4,15000
1180_data_0_358.pkl,358,4,15000
1180_data_0_359.pkl,359,4,15000
1180_data_0_360.pkl,360,4,15000
1180_data_0_361.pkl,361,4,15000
1180_data_0_362.pkl,362,0,15000
1180_data_0_363.pkl,363,4,15000
1180_data_0_364.pkl,364,4,15000
1180_data_0_365.pkl,365,4,15000
1180_data_0_366.pkl,366,4,15000
1180_data_0_367.pkl,367,4,15000
1180_data_0_368.pkl,368,4,15000
1180_data_0_369.pkl,369,4,15000
1180_data_0_370.pkl,370,4,15000
1180_data_0_371.pkl,371,4,15000
1180_data_0_372.pkl,372,4,15000
1180_data_0_373.pkl,373,4,15000
1180_data_0_374.pkl,374,4,15000
1180_data_0_375.pkl,375,4,15000
1180_data_0_376.pkl,376,4,15000
1180_data_0_377.pkl,377,4,15000
1180_data_0_378.pkl,378,4,15000
1180_data_0_379.pkl,379,4,15000
1180_data_0_380.pkl,380,4,15000
1180_data_0_381.pkl,381,4,15000
1180_data_0_382.pkl,382,4,15000
1180_data_0_383.pkl,383,1,15000
1180_data_0_384.pkl,384,1,15000
1180_data_0_385.pkl,385,2,15000
1180_data_0_386.pkl,386,2,15000
1180_data_0_387.pkl,387,2,15000
1180_data_0_388.pkl,388,1,15000
1180_data_0_389.pkl,389,2,15000
1180_data_0_390.pkl,390,2,15000
1180_data_0_391.pkl,391,2,15000
1180_data_0_392.pkl,392,2,15000
1180_data_0_393.pkl,393,2,15000
1180_data_0_394.pkl,394,1,15000
1180_data_0_395.pkl,395,2,15000
1180_data_0_396.pkl,396,2,15000
1180_data_0_397.pkl,397,2,15000
1180_data_0_398.pkl,398,2,15000
1180_data_0_399.pkl,399,2,15000
1180_data_0_400.pkl,400,2,15000
1180_data_0_401.pkl,401,2,15000
1180_data_0_402.pkl,402,2,15000
1180_data_0_403.pkl,403,2,15000
1180_data_0_404.pkl,404,2,15000
1180_data_0_405.pkl,405,1,15000
1180_data_0_406.pkl,406,2,15000
1180_data_0_407.pkl,407,2,15000
1180_data_0_408.pkl,408,2,15000
1180_data_0_409.pkl,409,2,15000
1180_data_0_410.pkl,410,2,15000
1180_data_0_411.pkl,411,2,15000
1180_data_0_412.pkl,412,2,15000
1180_data_0_413.pkl,413,2,15000
1180_data_0_414.pkl,414,2,15000
1180_data_0_415.pkl,415,2,15000
1180_data_0_416.pkl,416,2,15000
1180_data_0_417.pkl,417,2,15000
1180_data_0_418.pkl,418,2,15000
1180_data_0_419.pkl,419,2,15000
1180_data_0_420.pkl,420,2,15000
1180_data_0_421.pkl,421,2,15000
1180_data_0_422.pkl,422,2,15000
1180_data_0_423.pkl,423,2,15000
1180_data_0_424.pkl,424,2,15000
1180_data_0_425.pkl,425,2,15000
1180_data_0_426.pkl,426,2,15000
1180_data_0_427.pkl,427,2,15000
1180_data_0_428.pkl,428,2,15000
1180_data_0_429.pkl,429,2,15000
1180_data_0_430.pkl,430,2,15000
1180_data_0_431.pkl,431,2,15000
1180_data_0_432.pkl,432,2,15000
1180_data_0_433.pkl,433,2,15000
1180_data_0_434.pkl,434,2,15000
1180_data_0_435.pkl,435,3,15000
1180_data_0_436.pkl,436,2,15000
1180_data_0_437.pkl,437,3,15000
1180_data_0_438.pkl,438,3,15000
1180_data_0_439.pkl,439,3,15000
1180_data_0_440.pkl,440,2,15000
1180_data_0_441.pkl,441,3,15000
1180_data_0_442.pkl,442,3,15000
1180_data_0_443.pkl,443,3,15000
1180_data_0_444.pkl,444,3,15000
1180_data_0_445.pkl,445,3,15000
1180_data_0_446.pkl,446,3,15000
1180_data_0_447.pkl,447,3,15000
1180_data_0_448.pkl,448,3,15000
1180_data_0_449.pkl,449,3,15000
1180_data_0_450.pkl,450,3,15000
1180_data_0_451.pkl,451,3,15000
1180_data_0_452.pkl,452,3,15000
1180_data_0_453.pkl,453,3,15000
1180_data_0_454.pkl,454,3,15000
1180_data_0_455.pkl,455,3,15000
1180_data_0_456.pkl,456,3,15000
1180_data_0_457.pkl,457,3,15000
1180_data_0_458.pkl,458,3,15000
1180_data_0_459.pkl,459,3,15000
1180_data_0_460.pkl,460,3,15000
1180_data_0_461.pkl,461,3,15000
1180_data_0_462.pkl,462,3,15000
1180_data_0_463.pkl,463,3,15000
1180_data_0_464.pkl,464,2,15000
1180_data_0_465.pkl,465,2,15000
1180_data_0_466.pkl,466,2,15000
1180_data_0_467.pkl,467,2,15000
1180_data_0_468.pkl,468,2,15000
1180_data_0_469.pkl,469,2,15000
1180_data_0_470.pkl,470,2,15000
1180_data_0_471.pkl,471,2,15000
1180_data_0_472.pkl,472,2,15000
1180_data_0_473.pkl,473,2,15000
1180_data_0_474.pkl,474,2,15000
1180_data_0_475.pkl,475,2,15000
1180_data_0_476.pkl,476,2,15000
1180_data_0_477.pkl,477,2,15000
1180_data_0_478.pkl,478,0,15000
1180_data_0_479.pkl,479,1,15000
1180_data_0_480.pkl,480,1,15000
1180_data_0_481.pkl,481,1,15000
1180_data_0_482.pkl,482,2,15000
1180_data_0_483.pkl,483,1,15000
1180_data_0_484.pkl,484,1,15000
1180_data_0_485.pkl,485,2,15000
1180_data_0_486.pkl,486,2,15000
1180_data_0_487.pkl,487,1,15000
1180_data_0_488.pkl,488,2,15000
1180_data_0_489.pkl,489,2,15000
1180_data_0_490.pkl,490,1,15000
1180_data_0_491.pkl,491,2,15000
1180_data_0_492.pkl,492,2,15000
1180_data_0_493.pkl,493,2,15000
1180_data_0_494.pkl,494,2,15000
1180_data_0_495.pkl,495,2,15000
1180_data_0_496.pkl,496,2,15000
1180_data_0_497.pkl,497,2,15000
1180_data_0_498.pkl,498,2,15000
1180_data_0_499.pkl,499,1,15000
1180_data_0_500.pkl,500,2,15000
1180_data_0_501.pkl,501,1,15000
1180_data_0_502.pkl,502,1,15000
1180_data_0_503.pkl,503,0,15000
1180_data_0_504.pkl,504,1,15000
1180_data_0_505.pkl,505,0,15000
1180_data_0_506.pkl,506,0,15000
1180_data_0_507.pkl,507,1,15000
1180_data_0_508.pkl,508,1,15000
1180_data_0_509.pkl,509,1,15000
1180_data_0_510.pkl,510,2,15000
1180_data_0_511.pkl,511,2,15000
1180_data_0_512.pkl,512,2,15000
